site,lat,lng,zip,name,address,phone,email,web
"HungryHorse","51.718318","-1.243712","OX1 5PG","Tandem","193 Kennington Road, Kennington, OX1 5PG","01865 735386","5298@Greeneking.co.uk",""
"HungryHorse","51.757673","-1.219494","OX3 7SP","White Horse","1 London Road, Headington, Oxford, OX3 7SP","01865 762447","8033@Greeneking.co.uk",""
"HungryHorse","55.945419","-4.747936","PA15 1AH","Tail O'The Bank","East India Harbour, Rue End Street, Greenock, PA15 1AH","01475 729557","1776@greeneking.co.uk",""
"HungryHorse","52.693257","-2.491753","TF1 2DE","Bridge Builder","Wrekin Retail Park-Whitchurch Drive, Arleston, Telford, TF1 2DE","01952 243741","6287@greeneking.co.uk",""
"HungryHorse","52.640327","-2.438521","TF7 4JD","Cuckoo Oak","Bridgenorth Road, Madeley, Telford, TF7 4JD","01952 587324","1938@Greeneking.co.uk",""
"HungryHorse","52.673365","-2.448231","TF3 4JG","Wrekin Giant","Unit 11, Southwater Square, Telford, TF3 4JG","01952 291474","1813@greeneking.co.uk",""
"HungryHorse","50.942793","-2.659684","BA20 2EW","Bell Inn","207 Preston Road, Yeovil, BA20 2EW","01935 474077","8607@Greeneking.co.uk",""
"HungryHorse","51.400517","-2.840725","BS49 4AU","Bridge Inn","North End Road, Yatton, Bristol, BS49 4AU","01934 839100","1964@Greeneking.co.uk",""
"HungryHorse","51.43572","-2.594827","BS3 5AZ","Brunel","315 St Johns Lane, Bristol, BS3 5AZ","0117 953 5237","3220@greeneking.co.uk",""
"HungryHorse","51.308423","-2.957961","BS24 0PZ","Catherines Inn","Bleadon Road, Weston Super Mare, BS24 0PZ","01934 812275","8609@greeneking.co.uk",""
"HungryHorse","51.236762","-2.985059","TA8 1EZ","Rosewood","Love Lane, Burnham-On-Sea, TA8 1EZ","01278 554741","8651@greeneking.co.uk",""
"HungryHorse","51.356253","-2.906283","BS24 7JP","Super Mare","Weston Gateway Business Park, Somerset Avenue, West Wick, Worle, Weston super Mare, BS24 7JP","01934 519473","1756@greeneking.co.uk",""
"HungryHorse","51.009297","-3.13971","TA1 5JP","Stonegallows Inn","Stonegallows, Taunton, TA1 5JP","01823 333504","2410@greeneking.co.uk",""
"HungryHorse","53.567171","-1.519152","S75 1HS","Chestnut Tree","Claycliffe Road, Barugh Green, Barnsley, S75 1HS","01226 296300","4670@greeneking.co.uk",""
"HungryHorse","53.531834","-1.109972","DN2 5AA","Cumberland","Thorne Road, Doncaster, DN2 5AA","01302 360000","7710@Greeneking.co.uk",""
"HungryHorse","53.345068","-1.353823","S20 7JJ","Drakehouse Mill","3 Drake House Way, Waterthorpe, Sheffield, S20 7JJ","01142 482288","6306@greeneking.co.uk",""
"HungryHorse","53.342649","-1.346404","S20 1FW","Gypsy Queen","Drakehouse Lane, Beighton, Sheffield, S20 1FW","0114 2487429","4725@greeneking.co.uk",""
"HungryHorse","53.356847","-1.480256","S8 0XN","Hardy Pick","7 Broadfield Close, Sheffield, S8 0XN","01142 582040","1788@greeneking.co.uk",""
"HungryHorse","53.522551","-1.139226","DN1 1SW","Mallard","Unit 14, Food Court, Frenchgate Shopping Centre, Doncaster, DN1 1SW","01302 343881","1815@greeneking.co.uk",""
"HungryHorse","53.442856","-1.382584","S61 3RG","Ring O'Bells","Fenton Road, Rotherham, S61 3RG","01709 551918","1745@greeneking.co.uk",""
"HungryHorse","53.422852","-1.368404","S60 1FL","Riverside","Sheffield Road, Rotherham, S60 1FL","01709 378611","1850@greeneking.co.uk",""
"HungryHorse","53.348754","-1.4001","S12 4WG","Sherwood","67 Birley Moor Road, Sheffield, S12 4WG","0114 2654741","7968@Greeneking.co.uk",""
"HungryHorse","53.374677","-1.392727","S13 9BS","Sword Dancer","3 Turner Business Park, 232 Handsworth Road, Handsworth, Sheffield, S13 9BS","01142 434670","1724@greeneking.co.uk",""
"HungryHorse","52.674402","-2.049794","WS11 1SY","Chase Gate","Wolverhampton Road, Cannock, WS11 1SY","01922 412264","6294@greeneking.co.uk",""
"HungryHorse","53.069557","-2.205289","ST6 5GA","Chatterley Whitfield","Carsington Drive, Stoke on Trent, ST6 5GA","01782 823126","1777@greeneking.co.uk",""
"HungryHorse","53.007198","-2.222111","ST5 1NZ","Cherry Tree","London Road, Newcastle, ST5 1NZ","01782 712942","4360@greeneking.co.uk",""
"HungryHorse","52.967996","-2.168758","ST4 8AD","Hem Heath","Stanley Matthews Way, Trentham, Stoke on Trent, ST4 8AD","01782 646316","1666@greeneking.co.uk",""
"HungryHorse","52.977743","-1.988155","ST10 1LW","Master Potter","Tean Road, Cheadle, Stoke-On-Trent, ST10 1LW","01538 753196","7861@Greeneking.co.uk",""
"HungryHorse","52.829405","-1.619186","DE13 0LA","Mill House","Milford Drive, Stretton, Burton-On-Trent, DE13 0LA","01283 535133","6361@greeneking.co.uk",""
"HungryHorse","52.971564","-2.08749","ST3 7WA","Weathervane","Lysander Road, Stoke on Trent, ST3 7WA","01782 388799","5305@greeneking.co.uk",""
"HungryHorse","52.105829","1.111743","IP6 0AA","Crown","9 Ipswich Road, Claydon, IP6 0AA","01473 830289","1143@greeneking.co.uk",""
"HungryHorse","52.06238","1.25122","IP5 2GA","Farmhouse","St Isidores Road, Grange Farm, Kesgrave, IP5 2GA","01473 611600","1453@Greeneking.co.uk",""
"HungryHorse","52.258655","0.70154","IP32 6DE","Greengage","Tollgate Lane, Bury St Edmunds, IP32 6DE","01284 760796","1073@greeneking.co.uk",""
"HungryHorse","52.344962","0.52218","IP28 7HS","Half Moon","103 Kingsway, Mildenhall, IP28 7HS","01638 515413","1296@Greeneking.co.uk",""
"HungryHorse","52.030777","1.201625","IP3 9RZ","Thrasher","Nacton Road, Ipswich, IP3 9RZ","01473 723355","3022@greeneking.co.uk",""
"HungryHorse","51.361289","-0.692573","GU19 5AZ","Kings Arms","42 High Street, Bagshot, GU19 5AZ","01276 473812","4405@Greeneking.co.uk",""
"HungryHorse","51.316024","-0.164186","CR5 3NA","Midday Sun","Outwood Lane, Chipstead, Coulsdon, CR5 3NA","01737 552644","6138@Greeneking.co.uk",""
"HungryHorse","51.31695","-0.766395","GU17 9ES","New Inn","Hawley Road, Blackwater, Camberley, GU17 9ES","01276 32012","5267@Greeneking.co.uk",""
"HungryHorse","51.394736","-0.514996","KT16 9EJ","Twynersh","Thorpe Road, Chertsey, KT16 9EJ","01932 568231","1958@Greeneking.co.uk",""
"HungryHorse","54.925186","-1.602011","NE9 6JP","Gold Medal","Chowdene Bank, Gateshead, NE9 6JP","0191 4821549","7791@Greeneking.co.uk",""
"HungryHorse","55.001615","-1.579778","NE7 7EB","Newton Park","Benton Road, Newcastle upon Tyne, NE7 7EB","0191 2662010","7875@greeneking.co.uk",""
"HungryHorse","54.990459","-1.711423","NE5 5AP","Peregrine","Hillhead Road, Newcastle-Upon-Tyne, NE5 5AP","0191 267 6118","1647@greeneking.co.uk",""
"HungryHorse","55.010851","-1.502791","NE28 9NT","Walls End","Middle Engine Lane, Battle Hill, Wallsend, NE28 9NT","0191 2638633","1748@greeneking.co.uk",""
"HungryHorse","52.429901","-1.438363","CV2 2EU","Mount Pleasant","Hinckley Road, Walsgrave On Sowe, Coventry, CV2 2EU","024 7661 2406","8635@Greeneking.co.uk",""
"HungryHorse","52.269189","-1.537657","CV34 6SW","Royal Horse","Poseidon Way, Warwick, CV34 6SW","01926 882247","1740@greeneking.co.uk",""
"HungryHorse","52.430413","-1.486835","CV6 5QS","Signal Box","1 Meto Lakha Close, Coventry, CV6 5QS","02476 638884","1765@greeneking.co.uk",""
"HungryHorse","52.384864","-1.262304","CV21 1GB","Steam Turbine","Barnaby Road, Rugby, CV21 1GB","01788 569612","1760@greeneking.co.uk",""
"HungryHorse","52.415555","-1.57761","CV5 7LN","Unicorn","Unicorn Lane, Coventry, CV5 7LN","02476 466745","1774@greeneking.co.uk",""
"HungryHorse","55.912245","-4.390727","G81 2XT","Titan","1710 Great Western Road, Clydebank, G81 2XT","01389 891224","1782@greeneking.co.uk",""
"HungryHorse","51.662178","-3.910201","SA7 9AD","Dylan Thomas","125 Samlet Road-Swansea Enterprise Park, Llansamlet, Swansea, SA7 9AD","01792 701670","6307@greeneking.co.uk",""
"HungryHorse","52.415594","-1.842592","B28 0QB","Baldwin Arms","230-240 Baldwins Lane, Birmingham, B28 0QB","0121 733 7944","1731@greeneking.co.uk",""
"HungryHorse","52.536188","-1.905421","B42 2AE","Beeches","116 Thornbridge Avenue, Birmingham, B42 2AE","0121 358 6652","1732@greeneking.co.uk",""
"HungryHorse","52.431399","-1.87767","B13 0AB","Billesley","Brook Lane, Birmingham, B13 0AB","0121 441 4190","1753@greeneking.co.uk",""
"HungryHorse","52.576468","-2.155468","WV3 7HX","Bradmore Arms","Trysull Road, Wolverhampton, WV3 7HX","01902 341472","1953@Greeneking.co.uk",""
"HungryHorse","52.533894","-2.096765","DY1 4JH","Bramford Arms","Park Road, Woodsetton, Dudley, DY1 4JH","01902 665105","1937@greeneking.co.uk",""
"HungryHorse","52.395331","-1.984674","B31 2US","Cambridge","6 College Street, Longbridge, Birmingham, B31 2US","0121 475 0126","1764@greeneking.co.uk",""
"HungryHorse","52.513695","-2.071803","DY1 4RJ","Castle View","Castlegate Business Park, Castlegate Way, Dudley, DY1 4RJ","01384 245910","1848@greeneking.co.uk",""
"HungryHorse","52.456709","-1.775765","B26 3SN","Crane","77 Cranes Park Road, Sheldon, Birmingham, B26 3SN","0121 742 3256","1781@greeneking.co.uk",""
"HungryHorse","52.610125","-2.130323","WV10 6EE","Gatehouse","Donington Grove, Wolverhampton, WV10 6EE","01902 426 372","1725@greeneking.co.uk",""
"HungryHorse","52.499199","-1.802751","B36 8BE","Hunters Moon","220 Coleshill Road, Hodgehill, Birmingham, B36 8BE","0121 7492595","1723@greeneking.co.uk",""
"HungryHorse","52.650609","-1.937956","WS8 7JP","Hussey Arms","Chester Road North, Brownhills, Walsall, WS8 7JP","01543 379205","1671@greeneking.co.uk",""
"HungryHorse","52.5201","-1.991283","B70 7PP","Interceptor","Unit 8, New Square, West Bromwich, B70 7PP","0121 553 4563","1820@greeneking.co.uk",""
"HungryHorse","52.586875","-2.035748","WV13 2RN","Keymaster","Wolverhampton Road West, Willenhall, WV13 2RN","01902 604424","1828@greeneking.co.uk",""
"HungryHorse","52.363124","-1.829829","B94 5SL","Reservoir","The Common, Earlswood, Solihull, B94 5SL","01564 702220","6588@greeneking.co.uk",""
"HungryHorse","52.586616","-2.12277","WV1 1LD","Sunbeam","10 Victoria Square, Wolverhampton, WV1 1LD","01902 421208","1812@greeneking.co.uk",""
"HungryHorse","52.585844","-1.990306","WS2 8DH","Waterfront","4 Waterfront North Leisure, Wolverhampton Road, Walsall, WS2 8DH","01922 616382","1791@greeneking.co.uk",""
"HungryHorse","50.785619","-0.69717","PO21 3AD","Martlets","Aldwick Road, Bognor Regis, PO21 3AD","01243 841402","6355@greeneking.co.uk",""
"HungryHorse","50.823831","-0.4241","BN12 6JN","Sussex Yeoman","Palantine Road, Goring-By-Sea, Worthing, BN12 6JN","01903 240050","6724@greeneking.co.uk",""
"HungryHorse","53.673147","-1.262405","WF8 3BL","Darrington","Old Great North Road, Darrington, Pontefract, WF8 3BL","01977 602516","6304@greeneking.co.uk",""
"HungryHorse","53.856687","-1.591031","LS16 7PH","Lawnswood Arms","Otley Road, Adel, Leeds, LS16 7PH","01132 671823","6350@greeneking.co.uk",""
"HungryHorse","53.796628","-1.38618","LS25 1PX","Lord Gascoigne","6 Aberford Road, Garforth, Leeds, LS25 1PX","0113 2862451","7779@greeneking.co.uk",""
"HungryHorse","53.835931","-1.775071","BD18 3ST","Noble Comb","Quayside, Salts Mill Road, Shipley, BD18 3ST","01274 585770","6375@greeneking.co.uk",""
"HungryHorse","53.673915","-1.674342","WF14 8HB","Ship Inn","Steanard Lane, Shepley Bridge, Mirfield, WF14 8HB","01924 493364","1955@Greeneking.co.uk",""
"HungryHorse","53.701435","-1.463176","WF3 4LT","Stanley Ferry","Ferry Lane, Stanley, Wakefield, WF3 4LT","01924 290596","6718@greeneking.co.uk",""
"HungryHorse","53.650799","-1.490786","WF2 6BH","Walnut Tree","Barnsley Road, Wakefield, WF2 6BH","01924 250480","6736@greeneking.co.uk",""
"HungryHorse","51.566421","-1.84658","SN5 5TZ","Brookhouse Farm","Middleleaze Drive, Swindon, SN5 5TZ","01793 874223","5237@Greeneking.co.uk",""
"HungryHorse","51.29341","-2.191417","BA14 6AB","Longs Arms","Yarnbrook, Trowbridge, BA14 6AB","01225 753569","6056@Greeneking.co.uk",""
"HungryHorse","51.451866","-2.131159","SN15 2AW","Rowden Arms","Rowden Hill, Chippenham, SN15 2AW","01249 653870","3470@Greeneking.co.uk",""
"HungryHorse","51.543659","-1.736313","SN3 6AA","Spotted Cow","The Coate, Coate, Swindon, SN3 6AA","01793 485832","6064@Greeneking.co.uk",""
"HungryHorse","51.577218","-1.83486","SN5 5EZ","Woodlands Edge","Midwinter Close, Swindon, SN5 5EZ","01793 887635","8041@greeneking.co.uk",""
"HungryHorse","52.249419","-2.165317","WR9 7JA","Copcut Elm","Worcester Road, Copcut, Droitwich, WR9 7JA","01905 778845","1974@greeneking.co.uk",""
"HungryHorse","52.328516","-2.069758","B61 7AY","Court Leet","174 Worcester Road, Bromsgrove, B61 7AY","01527 878472","1735@greeneking.co.uk",""
